source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,....agricultural products from our Great Farmers in larger amounts than China ever did and ship it to poor &amp; starving countries in the form of humanitarian assistance. In the meantime we will continue to negotiate with China in the hopes that they do not again try to redo deal!,05/10/19,6557,25567,FALSE,1.13E+18
Twitter for iPhone,Talks with China continue in a very congenial manner - there is absolutely no need to rush - as Tariffs are NOW being paid to the United States by China of 25% on 250 Billion Dollars worth of goods &amp; products. These massive payments go directly to the Treasury of the U.S....,05/10/19,18397,89276,FALSE,1.13E+18
Twitter for iPhone,We have lost 500 Billion Dollars a year for many years on Crazy Trade with China. NO MORE!,05/10/19,19829,82066,FALSE,1.13E+18
Twitter for iPhone,....The process has begun to place additional Tariffs at 25% on the remaining 325 Billion Dollars. The U.S. only sells China approximately 100 Billion Dollars of goods &amp; products a very big imbalance. With the over 100 Billion Dollars in Tariffs that we take in we will buy.....,05/10/19,607,1472,FALSE,1.13E+18
Twitter for iPhone,....agricultural products from our Great Farmers in larger amounts than China ever did and ship it to poor &amp; starving countries in the form of humanitarian assistance. In the meantime we will continue to negotiate with China in the hopes that they do not again try to redo deal!,05/10/19,582,1495,FALSE,1.13E+18
Twitter for iPhone,....If we bought 15 Billion Dollars of Agriculture from our Farmers far more than China buys now we would have more than 85 Billion Dollars left over for new Infrastructure Healthcare or anything else. China would greatly slow down and we would automatically speed up!,05/10/19,807,2213,FALSE,1.13E+18
Twitter for iPhone,....agricultural products from our Great Farmers in larger amounts than China ever did and ship it to poor &amp; starving countries in the form of humanitarian assistance. In the meantime we will continue to negotiate with China in the hopes that they do not again try to redo deal!,05/10/19,813,2359,FALSE,1.13E+18
Twitter for iPhone,....If we bought 15 Billion Dollars of Agriculture from our Farmers far more than China buys now we would have more than 85 Billion Dollars left over for new Infrastructure Healthcare or anything else. China would greatly slow down and we would automatically speed up!,05/10/19,2018,7868,FALSE,1.13E+18
Twitter for iPhone,Talks with China continue in a very congenial manner - there is absolutely no need to rush - as Tariffs are NOW being paid to the United States by China of 25% on 250 Billion Dollars worth of goods &amp; products. These massive payments go directly to the Treasury of the U.S.......,05/10/19,2637,10037,FALSE,1.13E+18
Twitter for iPhone,....The process has begun to place additional Tariffs at 25% on the remaining 325 Billion Dollars. The U.S. only sells China approximately 100 Billion Dollars of goods &amp; products a very big imbalance. With the over 100 Billion Dollars in Tariffs that we take in we will buy.....,05/10/19,834,2356,FALSE,1.13E+18
Twitter for iPhone,“The reality is with the Tariffs the economy has grown more rapidly in the United States and much more slowly in China.” Peter Morici Former Chief Economist USITC,05/08/19,14695,64329,FALSE,1.13E+18
Twitter for iPhone,....Guess what that’s not going to happen! China has just informed us that they (Vice-Premier) are now coming to the U.S. to make a deal. We’ll see but I am very happy with over $100 Billion a year in Tariffs filling U.S. coffers...great for U.S. not good for China!,05/08/19,17776,78953,FALSE,1.13E+18
Twitter for iPhone,The reason for the China pullback &amp; attempted renegotiation of the Trade Deal is the sincere HOPE that they will be able to “negotiate” with Joe Biden or one of the very weak Democrats and thereby continue to ripoff the United States (($500 Billion a year)) for years to come....,05/08/19,20947,85311,FALSE,1.13E+18
Twitter for iPhone,The United States has been losing for many years 600 to 800 Billion Dollars a year on Trade. With China we lose 500 Billion Dollars. Sorry we’re not going to be doing that anymore!,05/06/19,28353,121524,FALSE,1.13E+18
Twitter for iPhone,RT @IngrahamAngle: Excellent decision by @realDonaldTrump! No other president has had the guts to take on the China challenge.  #AmericaNow…,05/05/19,14020,0,TRUE,1.13E+18
Twitter for iPhone,For 10 months China has been paying Tariffs to the USA of 25% on 50 Billion Dollars of High Tech and 10% on 200 Billion Dollars of other goods. These payments are partially responsible for our great economic results. The 10% will go up to 25% on Friday. 325 Billions Dollars....,05/05/19,26728,103580,FALSE,1.13E+18
Twitter for iPhone,....of additional goods sent to us by China remain untaxed but will be shortly at a rate of 25%. The Tariffs paid to the USA have had little impact on product cost mostly borne by China. The Trade Deal with China continues but too slowly as they attempt to renegotiate. No!,05/05/19,18577,77372,FALSE,1.13E+18
Twitter for iPhone,RT @DailyCaller: DOJ Asks Courts To Lighten Up On Qualcomm As It Battles China For 5G Supremacy https://t.co/6CEMpAwJZF,05/05/19,4915,0,TRUE,1.12E+18
Twitter for iPhone,Had a long and very good conversation with President Putin of Russia. As I have always said long before the Witch Hunt started getting along with Russia China and everyone is a good thing not a bad thing....,05/03/19,28587,137067,FALSE,1.12E+18
Twitter for iPhone,China is adding great stimulus to its economy while at the same time keeping interest rates low. Our Federal Reserve has incessantly lifted interest rates even though inflation is very low and instituted a very big dose of quantitative tightening. We have the potential to go...,04/30/19,13406,54031,FALSE,1.12E+18
Twitter for iPhone,Despite the unnecessary and destructive actions taken by the Fed the Economy is looking very strong the China and USMCA deals are moving along nicely there is little or no Inflation and USA optimism is very high!,04/04/19,17353,76260,FALSE,1.11E+18
Twitter for iPhone,....are all coming back to the U.S. So is everyone else. We now have the best Economy in the World the envy of all. Get that big beautiful plant in Ohio open now. Close a plant in China or Mexico where you invested so heavily pre-Trump but not in the U.S.A. Bring jobs home!,03/18/19,18698,87396,FALSE,1.11E+18
Twitter for iPhone,Google is helping China and their military but not the U.S. Terrible! The good news is that they helped Crooked Hillary Clinton and not Trump....and how did that turn out?,03/16/19,25982,102500,FALSE,1.11E+18
Twitter for iPhone,I have asked China to immediately remove all Tariffs on our agricultural products (including beef pork etc.) based on the fact that we are moving along nicely with Trade discussions....,03/01/19,22889,123451,FALSE,1.10E+18
Twitter for iPhone,All false reporting (guessing) on my intentions with respect to North Korea. Kim Jong Un and I will try very hard to work something out on Denuclearization &amp; then making North Korea an Economic Powerhouse. I believe that China Russia Japan &amp; South Korea will be very helpful!,02/27/19,22521,101720,FALSE,1.10E+18
Twitter for iPhone,If a deal is made with China our great American Farmers will be treated better than they have ever been treated before!,02/26/19,21455,111613,FALSE,1.10E+18
Twitter for iPhone,China Trade Deal (and more) in advanced stages. Relationship between our two Countries is very strong. I have therefore agreed to delay U.S. tariff hikes. Let’s see what happens?,02/25/19,15973,79728,FALSE,1.10E+18
Twitter for iPhone,....productive talks I will be delaying the U.S. increase in tariffs now scheduled for March 1. Assuming both sides make additional progress we will be planning a Summit for President Xi and myself at Mar-a-Lago to conclude an agreement. A very good weekend for U.S. &amp; China!,02/24/19,21982,106320,FALSE,1.10E+18
Twitter for iPhone,I am pleased to report that the U.S. has made substantial progress in our trade talks with China on important structural issues including intellectual property protection technology transfer agriculture services currency and many other issues. As a result of these very......,02/24/19,22326,110528,FALSE,1.10E+18
Twitter for iPhone,President Xi of China has been very helpful in his support of my meeting with Kim Jong Un. The last thing China wants are large scale nuclear weapons right next door. Sanctions placed on the border by China and Russia have been very helpful. Great relationship with Chairman Kim!,02/24/19,16792,83517,FALSE,1.10E+18
Twitter for iPhone,Very productive talks yesterday with China on Trade. Will continue today! I will be leaving for Hanoi Vietnam early tomorrow for a Summit with Kim Jong Un of North Korea where we both expect a continuation of the progress made at first Summit in Singapore. Denuclearization?,02/24/19,18521,92640,FALSE,1.10E+18
Twitter for iPhone,RT @seanhannity: **REPORT: “China is proposing that it could buy an additional $30 billion a year of U.S. agricultural products including s…,02/24/19,12017,0,TRUE,1.10E+18
Twitter for iPhone,Important meetings and calls on China Trade Deal and more today with my staff. Big progress being made on soooo many different fronts! Our Country has such fantastic potential for future growth and greatness on an even higher level!,02/17/19,16768,80179,FALSE,1.10E+18
Twitter for iPhone,Trade negotiators have just returned from China where the meetings on Trade were very productive. Now at meetings with me at Mar-a-Lago giving the details. In the meantime Billions of Dollars are being paid to the United States by China in the form of Trade Tariffs!,02/17/19,22278,107768,FALSE,1.10E+18
Twitter for iPhone,Looking for China to open their Markets not only to Financial Services which they are now doing but also to our Manufacturing Farmers and other U.S. businesses and industries. Without this a deal would be unacceptable!,01/31/19,15779,73305,FALSE,1.09E+18
Twitter for iPhone,....China’s representatives and I are trying to do a complete deal leaving NOTHING unresolved on the table. All of the many problems are being discussed and will be hopefully resolved. Tariffs on China increase to 25% on March 1st so all working hard to complete by that date!,01/31/19,13327,61814,FALSE,1.09E+18
Twitter for iPhone,China’s top trade negotiators are in the U.S. meeting with our representatives. Meetings are going well with good intent and spirit on both sides. China does not want an increase in Tariffs and feels they will do much better if they make a deal. They are correct. I will be......,01/31/19,14219,67216,FALSE,1.09E+18
Twitter for iPhone,China posts slowest economic numbers since 1990 due to U.S. trade tensions and new policies. Makes so much sense for China to finally do a Real Deal and stop playing around!,01/21/19,20519,100978,FALSE,1.09E+18
Twitter for iPhone,For decades politicians promised to secure the border fix our trade deals bring back our factories get tough on China move the Embassy to Jerusalem make NATO pay their fair share and so much else - only to do NOTHING (or worse)....,01/14/19,32094,140767,FALSE,1.08E+18
Twitter for iPhone,Talks with China are going very well!,01/08/19,19614,126555,FALSE,1.08E+18
Twitter for iPhone,Michael Pillsbury interviewed by @cvpayne: “They have the motive of making the President look bad – instead of President Trump being portrayed as a HERO. The first President to take China on it’s 20 years overdue....,01/04/19,20421,96531,FALSE,1.08E+18
Twitter for iPhone,The United States Treasury has taken in MANY billions of dollars from the Tariffs we are charging China and other countries that have not treated us fairly. In the meantime we are doing well in various Trade Negotiations currently going on. At some point this had to be done!,01/03/19,22311,106376,FALSE,1.08E+18
Twitter for iPhone,Just had a long and very good call with President Xi of China. Deal is moving along very well. If made it will be very comprehensive covering all subjects areas and points of dispute. Big progress being made!,12/29/18,27724,142064,FALSE,1.08E+18
Twitter for iPhone,There has never been a president who has been tougher (but fair) on China or Russia - Never just look at the facts. The Fake News tries so hard to paint the opposite picture.,12/21/18,17272,78064,FALSE,1.08E+18
Twitter for iPhone,It is incredible that with a very strong dollar and virtually no inflation the outside world blowing up around us Paris is burning and China way down the Fed is even considering yet another interest rate hike. Take the Victory!,12/17/18,25130,106546,FALSE,1.07E+18
Twitter for iPhone,China just announced that their economy is growing much slower than anticipated because of our Trade War with them. They have just suspended U.S. Tariff Hikes. U.S. is doing very well. China wants to make a big and very comprehensive deal. It could happen and rather soon!,12/14/18,27243,128368,FALSE,1.07E+18
Twitter for iPhone,China just announce the there economy is growing much slower than anticipated because of our Trade War with them. They have just suspended U.S. Tariff Hikes. U.S. is doing very well. China wants to make a big and very comprehensive deal. It could happen and rather soon!,12/14/18,2749,10439,FALSE,1.07E+18
Twitter for iPhone,Very productive conversations going on with China! Watch for some important announcements!,12/11/18,16605,81650,FALSE,1.07E+18
Twitter for iPhone,China talks are going very well!,12/07/18,14753,89620,FALSE,1.07E+18
Twitter for iPhone,Statement from China: “The teams of both sides are now having smooth communications and good cooperation with each other. We are full of confidence that an agreement can be reached within the next 90 days.” I agree!,12/07/18,17722,78942,FALSE,1.07E+18
Twitter for iPhone,.....considered to be the worst and most dangerous addictive and deadly substance of them all. Last year over 77000 people died from Fentanyl. If China cracks down on this “horror drug” using the Death Penalty for distributors and pushers the results will be incredible!,12/05/18,17607,79452,FALSE,1.07E+18
Twitter for iPhone,One of the very exciting things to come out of my meeting with President Xi of China is his promise to me to criminalize the sale of deadly Fentanyl coming into the United States. It will now be considered a “controlled substance.” This could be a game changer on what is.......,12/05/18,14540,66465,FALSE,1.07E+18
Twitter for iPhone,Very strong signals being sent by China once they returned home from their long trip including stops from Argentina. Not to sound naive or anything but I believe President Xi meant every word of what he said at our long and hopefully historic meeting. ALL subjects discussed!,12/05/18,17072,86340,FALSE,1.07E+18
Twitter for iPhone,.....China had agreed to start “immediately” buying U.S. products.” @business,12/05/18,13117,62984,FALSE,1.07E+18
Twitter for iPhone,“China officially echoed President Donald Trump’s optimism over bilateral trade talks. Chinese officials have begun preparing to restart imports of U.S. Soybeans &amp; Liquified Natural Gas the first sign confirming the claims of President Donald Trump and the White House that......,12/05/18,14786,65166,FALSE,1.07E+18
Twitter for iPhone,.....China does not want Tariffs!,12/05/18,13486,71200,FALSE,1.07E+18
Twitter for iPhone,We are either going to have a REAL DEAL with China or no deal at all - at which point we will be charging major Tariffs against Chinese product being shipped into the United States. Ultimately I believe we will be making a deal - either now or into the future....,12/05/18,18156,83739,FALSE,1.07E+18
Twitter for iPhone,.....But if a fair deal is able to be made with China one that does all of the many things we know must be finally done I will happily sign. Let the negotiations begin. MAKE AMERICA GREAT AGAIN!,12/04/18,13058,59933,FALSE,1.07E+18
Twitter for iPhone,......on seeing whether or not a REAL deal with China is actually possible. If it is we will get it done. China is supposed to start buying Agricultural product and more immediately. President Xi and I want this deal to happen and it probably will. But if not remember......,12/04/18,11715,54617,FALSE,1.07E+18
Twitter for iPhone,The negotiations with China have already started. Unless extended they will end 90 days from the date of our wonderful and very warm dinner with President Xi in Argentina. Bob Lighthizer will be working closely with Steve Mnuchin Larry Kudlow Wilbur Ross and Peter Navarro.....,12/04/18,14067,64692,FALSE,1.07E+18
Twitter for iPhone,President Xi and I have a very strong and personal relationship. He and I are the only two people that can bring about massive and very positive change on trade and far beyond between our two great Nations. A solution for North Korea is a great thing for China and ALL!,12/03/18,14471,65427,FALSE,1.07E+18
Twitter for iPhone,Farmers will be a a very BIG and FAST beneficiary of our deal with China. They intend to start purchasing agricultural product immediately. We make the finest and cleanest product in the World and that is what China wants. Farmers I LOVE YOU!,12/03/18,26165,116728,FALSE,1.07E+18
Twitter for iPhone,My meeting in Argentina with President Xi of China was an extraordinary one. Relations with China have taken a BIG leap forward! Very good things will happen. We are dealing from great strength but China likewise has much to gain if and when a deal is completed. Level the field!,12/03/18,16456,73335,FALSE,1.07E+18
Twitter for iPhone,China has agreed to reduce and remove tariffs on cars coming into China from the U.S. Currently the tariff is 40%.,12/03/18,31945,141328,FALSE,1.07E+18
Twitter for iPhone,Billions of Dollars are pouring into the coffers of the U.S.A. because of the Tariffs being charged to China and there is a long way to go. If companies don’t want to pay Tariffs build in the U.S.A. Otherwise lets just make our Country richer than ever before!,11/29/18,21663,94046,FALSE,1.07E+18
Twitter for iPhone,Very disappointed with General Motors and their CEO Mary Barra for closing plants in Ohio Michigan and Maryland. Nothing being closed in Mexico &amp; China. The U.S. saved General Motors and this is the THANKS we get! We are now looking at cutting all @GM subsidies including....,11/27/18,31187,124746,FALSE,1.07E+18
Twitter for iPhone,....for electric cars. General Motors made a big China bet years ago when they built plants there (and in Mexico) - don’t think that bet is going to pay off. I am here to protect America’s Workers!,11/27/18,24945,109307,FALSE,1.07E+18
Twitter for iPhone,Emmanuel Macron suggests building its own army to protect Europe against the U.S. China and Russia. But it was Germany in World Wars One &amp; Two - How did that work out for France? They were starting to learn German in Paris before the U.S. came along. Pay for NATO or not!,11/13/18,36442,124632,FALSE,1.06E+18
Twitter for iPhone,President Macron of France has just suggested that Europe build its own military in order to protect itself from the U.S. China and Russia. Very insulting but perhaps Europe should first pay its fair share of NATO which the U.S. subsidizes greatly!,11/09/18,39996,148502,FALSE,1.06E+18
Twitter for iPhone,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,11/01/18,21436,93732,FALSE,1.06E+18
Twitter for iPhone,The New York Times has a new Fake Story that now the Russians and Chinese (glad they finally added China) are listening to all of my calls on cellphones. Except that I rarely use a cellphone &amp; when I do it’s government authorized. I like Hard Lines. Just more made up Fake News!,10/25/18,28834,101687,FALSE,1.06E+18
Twitter for iPhone,China is actually placing propaganda ads in the Des Moines Register and other papers made to look like news. That’s because we are beating them on Trade opening markets and the farmers will make a fortune when this is over! https://t.co/ppdvTX7oz1,09/26/18,19303,59948,FALSE,1.05E+18
Twitter for iPhone,.....China has been taking advantage of the United States on Trade for many years. They also know that I am the one that knows how to stop it. There will be great and fast economic retaliation against China if our farmers ranchers and/or industrial workers are targeted!,09/18/18,16569,67518,FALSE,1.04E+18
Twitter for iPhone,China has openly stated that they are actively trying to impact and change our election by attacking our farmers ranchers and industrial workers because of their loyalty to me. What China does not understand is that these people are great patriots and fully understand that.....,09/18/18,20397,86435,FALSE,1.04E+18
Twitter for iPhone,The Wall Street Journal has it wrong we are under no pressure to make a deal with China they are under pressure to make a deal with us. Our markets are surging theirs are collapsing. We will soon be taking in Billions in Tariffs &amp; making products at home. If we meet we meet?,09/13/18,23038,87737,FALSE,1.04E+18
Twitter for iPhone,If the U.S. sells a car into China there is a tax of 25%. If China sells a car into the U.S. there is a tax of 2%. Does anybody think that is FAIR? The days of the U.S. being ripped-off by other nations is OVER!,09/09/18,32757,133067,FALSE,1.04E+18
Twitter for iPhone,Apple prices may increase because of the massive Tariffs we may be imposing on China - but there is an easy solution where there would be ZERO tax and indeed a tax incentive. Make your products in the United States instead of China. Start building new plants now. Exciting! #MAGA,09/08/18,28281,112546,FALSE,1.04E+18
Twitter for iPhone,...of money on joint U.S.-South Korea war games. Besides the President can instantly start the joint exercises again with South Korea and Japan if he so chooses. If he does they will be far bigger than ever before. As for the U.S.–China trade disputes and other...,08/29/18,10310,45102,FALSE,1.03E+18
Twitter for iPhone,...differences they will be resolved in time by President Trump and China’s great President Xi Jinping. Their relationship and bond remain very strong.,08/29/18,10749,47994,FALSE,1.03E+18
Twitter for iPhone,STATEMENT FROM THE WHITE HOUSEPresident Donald J. Trump feels strongly that North Korea is under tremendous pressure from China because of our major trade disputes with the Chinese Government. At the same time we also know that China is providing North Korea with...,08/29/18,15918,61394,FALSE,1.03E+18
Twitter for iPhone,Hillary Clinton’s Emails many of which are Classified Information got hacked by China. Next move better be by the FBI &amp; DOJ or after all of their other missteps (Comey McCabe Strzok Page Ohr FISA Dirty Dossier etc.) their credibility will be forever gone!,08/29/18,31073,99120,FALSE,1.03E+18
Twitter for iPhone,Report just out: “China hacked Hillary Clinton’s private Email Server.” Are they sure it wasn’t Russia (just kidding!)? What are the odds that the FBI and DOJ are right on top of this? Actually a very big story. Much classified information!,08/29/18,37264,124354,FALSE,1.03E+18
Twitter for iPhone,...Secretary Pompeo looks forward to going to North Korea in the near future most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon!,08/24/18,12928,58199,FALSE,1.03E+18
Twitter for iPhone,...Additionally because of our much tougher Trading stance with China I do not believe they are helping with the process of denuclearization as they once were (despite the UN Sanctions which are in place)...,08/24/18,11571,53963,FALSE,1.03E+18
Twitter for iPhone,It is outrageous that Poisonous Synthetic Heroin Fentanyl comes pouring into the U.S. Postal System from China. We can and must END THIS NOW! The Senate should pass the STOP ACT – and firmly STOP this poison from killing our children and destroying our country. No more delay!,08/20/18,28452,104181,FALSE,1.03E+18
Twitter for iPhone,All of the fools that are so focused on looking only at Russia should start also looking in another direction China. But in the end if we are smart tough and well prepared we will get along with everyone!,08/18/18,20696,87374,FALSE,1.03E+18
Twitter for iPhone,Tom Fitton of Judicial Watch: “The Strzok firing is as much about the Mueller operation as anything else. There would be no Mueller Special Councel to investigate so called collusion but for the machinations of Strzok &amp; his colleagues at the top levels of the FBI. We know this...,08/14/18,18871,75498,FALSE,1.03E+18
Twitter for iPhone,As long as I campaign and/or support Senate and House candidates (within reason) they will win! I LOVE the people &amp; they certainly seem to like the job I’m doing. If I find the time in between China Iran the Economy and much more which I must we will have a giant Red Wave!,08/08/18,21445,95310,FALSE,1.03E+18
Twitter for iPhone,....China which is for the first time doing poorly against us is spending a fortune on ads and P.R. trying to convince and scare our politicians to fight me on Tariffs- because they are really hurting their economy. Likewise other countries. We are Winning but must be strong!,08/04/18,16553,69589,FALSE,1.03E+18
Twitter for iPhone,Tariffs are working far better than anyone ever anticipated. China market has dropped 27% in last 4months and they are talking to us. Our market is stronger than ever and will go up dramatically when these horrible Trade Deals are successfully renegotiated. America First.......,08/04/18,20071,86527,FALSE,1.03E+18
Twitter for iPhone,China is targeting our farmers who they know I love &amp; respect as a way of getting me to continue allowing them to take advantage of the U.S. They are being vicious in what will be their failed attempt. We were being nice - until now! China made $517 Billion on us last year.,07/25/18,21332,82825,FALSE,1.02E+18
Twitter for iPhone,China the European Union and others have been manipulating their currencies and interest rates lower while the U.S. is raising rates while the dollars gets stronger and stronger with each passing day - taking away our big competitive edge. As usual not a level playing field...,07/20/18,17104,70562,FALSE,1.02E+18
Twitter for iPhone,I have confidence that Kim Jong Un will honor the contract we signed &amp; even more importantly our handshake. We agreed to the denuclearization of North Korea. China on the other hand may be exerting negative pressure on a deal because of our posture on Chinese Trade-Hope Not!,07/09/18,20173,92956,FALSE,1.02E+18
Twitter for iPhone,Farmers have not been doing well for 15 years. Mexico Canada China and others have treated them unfairly. By the time I finish trade talks that will change. Big trade barriers against U.S. farmers and other businesses will finally be broken. Massive trade deficits no longer!,06/04/18,19743,81839,FALSE,1.00E+18
Twitter for iPhone,China already charges a tax of 16% on soybeans. Canada has all sorts of trade barriers on our Agricultural products. Not acceptable!,06/04/18,14518,64831,FALSE,1.00E+18
Twitter for iPhone,Very surprised that China would be doing this? https://t.co/D03kV07dF7,06/02/18,7743,33298,FALSE,1.00E+18
Twitter for iPhone,Our Trade Deal with China is moving along nicely but in the end we will probably have to use a different structure in that this will be too hard to get done and to verify results after completion.,05/23/18,11537,57699,FALSE,9.99E+17
Twitter for iPhone,Under our potential deal with China they will purchase from our Great American Farmers practically as much as our Farmers can produce.,05/21/18,20464,93452,FALSE,9.99E+17
Twitter for iPhone,China must continue to be strong &amp; tight on the Border of North Korea until a deal is made. The word is that recently the Border has become much more porous and more has been filtering in. I want this to happen and North Korea to be VERY successful but only after signing!,05/21/18,13936,64527,FALSE,9.99E+17
Twitter for iPhone,On China Barriers and Tariffs to come down for first time.,05/21/18,11787,57657,FALSE,9.99E+17
Twitter for iPhone,China has agreed to buy massive amounts of ADDITIONAL Farm/Agricultural Products - would be one of the best things to happen to our farmers in many years!,05/21/18,17347,80202,FALSE,9.99E+17
Twitter for iPhone,I ask Senator Chuck Schumer why didn’t President Obama &amp; the Democrats do something about Trade with China including Theft of Intellectual Property etc.? They did NOTHING! With that being said Chuck &amp; I have long agreed on this issue! Fair Trade plus with China will happen!,05/21/18,17442,78313,FALSE,9.99E+17
Twitter for iPhone,Talking trade with the Vice Premier of the People’s Republic of China Liu He. https://t.co/9T7Iq6F3Xe,05/17/18,8042,43309,FALSE,9.97E+17
Twitter for iPhone,...We have not seen China’s demands yet which should be few in that previous U.S. Administrations have done so poorly in negotiating. China has seen our demands. There has been no folding as the media would love people to believe the meetings...,05/16/18,8977,44044,FALSE,9.97E+17
Twitter for iPhone,...haven’t even started yet! The U.S. has very little to give because it has given so much over the years. China has much to give!,05/16/18,9560,47640,FALSE,9.97E+17
Twitter for iPhone,The Washington Post and CNN have typically written false stories about our trade negotiations with China. Nothing has happened with ZTE except as it pertains to the larger trade deal. Our country has been losing hundreds of billions of dollars a year with China...,05/16/18,13454,58814,FALSE,9.97E+17
Twitter for iPhone,Trade negotiations are continuing with China. They have been making hundreds of billions of dollars a year from the U.S. for many years. Stay tuned!,05/15/18,14876,78011,FALSE,9.96E+17
Twitter for iPhone,ZTE the large Chinese phone company buys a big percentage of individual parts from U.S. companies. This is also reflective of the larger trade deal we are negotiating with China and my personal relationship with President Xi.,05/14/18,12492,63013,FALSE,9.96E+17
Twitter for iPhone,China and the United States are working well together on trade but past negotiations have been so one sided in favor of China for so many years that it is hard for them to make a deal that benefits both countries. But be cool it will all work out!,05/13/18,19916,101153,FALSE,9.96E+17
Twitter for iPhone,President Xi of China and I are working together to give massive Chinese phone company ZTE a way to get back into business fast. Too many jobs in China lost. Commerce Department has been instructed to get it done!,05/13/18,17379,84164,FALSE,9.96E+17
Twitter for iPhone,I will be speaking to my friend President Xi of China this morning at 8:30. The primary topics will be Trade where good things will happen and North Korea where relationships and trust are building.,05/08/18,17027,86673,FALSE,9.94E+17
Twitter for iPhone,Our high level delegation is on the way back from China where they had long meetings with Chinese leaders and business representatives. We will be meeting tomorrow to determine the results but it is hard for China in that they have become very spoiled with U.S. trade wins!,05/05/18,17531,81030,FALSE,9.93E+17
Twitter for iPhone,Our great financial team is in China trying to negotiate a level playing field on trade! I look forward to being with President Xi in the not too distant future. We will always have a good (great) relationship!,05/03/18,15845,78483,FALSE,9.92E+17
Twitter for iPhone,“This isn’t some game. You are screwing with the work of the president of the United States.”  John Dowd March 2018.  With North Korea China the Middle East and so much more there is not much time to be thinking about this especially since there was no Russian “Collusion.”,05/02/18,23303,92123,FALSE,9.92E+17
Twitter for iPhone,There was no Collusion (it is a Hoax) and there is no Obstruction of Justice (that is a setup &amp; trap). What there is is Negotiations going on with North Korea over Nuclear War Negotiations going on with China over Trade Deficits Negotiations on NAFTA and much more. Witch Hunt!,05/02/18,26992,108877,FALSE,9.92E+17
Twitter for iPhone,Delegation heading to China to begin talks on the Massive Trade Deficit that has been created with our Country. Very much like North Korea this should have been fixed years ago not now. Same with other countries and NAFTA...but it will all get done. Great Potential for USA!,05/01/18,18400,83668,FALSE,9.91E+17
Twitter for iPhone,Please do not forget the great help that my good friend President Xi of China has given to the United States particularly at the Border of North Korea. Without him it would have been a much longer tougher process!,04/27/18,24960,112500,FALSE,9.90E+17
Twitter for iPhone,Russia and China are playing the Currency Devaluation game as the U.S. keeps raising interest rates. Not acceptable!,04/16/18,21561,97741,FALSE,9.86E+17
Twitter for iPhone,So much Fake News about what is going on in the White House. Very calm and calculated with a big focus on open and fair trade with China the coming North Korea meeting and of course the vicious gas attack in Syria. Feels great to have Bolton &amp; Larry K on board. I (we) are,04/11/18,16168,69376,FALSE,9.84E+17
Twitter for iPhone,Very thankful for President Xi of China’s kind words on tariffs and automobile barriers...also his enlightenment on intellectual property and technology transfers. We will make great progress together!,04/10/18,22531,106429,FALSE,9.84E+17
Twitter for iPhone,Very thankful for President Xi of China’s kind words on tarrifs and automobile barriers...also his enlightenment on intellectual property and technology transfers. We will make great progress together!,04/10/18,5869,24427,FALSE,9.84E+17
Twitter for iPhone,When a car is sent to the United States from China there is a Tariff to be paid of 2 1/2%. When a car is sent to China from the United States there is a Tariff to be paid of 25%. Does that sound like free or fair trade.  No it sounds like STUPID TRADE -  going on for years!,04/09/18,46855,176652,FALSE,9.83E+17
Twitter for iPhone,President Xi and I will always be friends no matter what happens with our dispute on trade. China will take down its Trade Barriers because it is the right thing to do. Taxes will become Reciprocal &amp; a deal will be made on Intellectual Property. Great future for both countries!,04/08/18,23906,107756,FALSE,9.83E+17
Twitter for iPhone,The United States hasn’t had a Trade Surplus with China in 40 years. They must end unfair trade take down barriers and charge only Reciprocal Tariffs. The U.S. is losing $500 Billion a year and has been losing Billions of Dollars for decades. Cannot continue!,04/07/18,22193,90487,FALSE,9.83E+17
Twitter for iPhone,China which is a great economic power is considered a Developing Nation within the World Trade Organization. They therefore get tremendous perks and advantages especially over the U.S. Does anybody think this is fair. We were badly represented. The WTO is unfair to U.S.,04/06/18,24512,96583,FALSE,9.82E+17
Twitter for iPhone,RT @realDonaldTrump: We are not in a trade war with China that war was lost many years ago by the foolish or incompetent people who repr…,04/06/18,37272,0,TRUE,9.82E+17
Twitter for iPhone,The Fake News Washington Post Amazon’s “chief lobbyist” has another (of many) phony headlines “Trump Defiant As China Adds Trade Penalties.” WRONG! Should read “Trump Defiant as U.S. Adds Trade Penalties Will End Barriers And Massive  I.P. Theft.” Typically bad reporting!,04/05/18,24732,93542,FALSE,9.82E+17
Twitter for iPhone,We are not in a trade war with China that war was lost many years ago by the foolish or incompetent people who represented the U.S. Now we have a Trade Deficit of $500 Billion a year with Intellectual Property Theft of another $300 Billion. We cannot let this continue!,04/04/18,37281,144378,FALSE,9.81E+17
Twitter for iPhone,Received message last night from XI JINPING of China that his meeting with KIM JONG UN went very well and that KIM looks forward to his meeting with me. In the meantime and unfortunately maximum sanctions and pressure must be maintained at all cost!,03/28/18,24254,103499,FALSE,9.79E+17
